0,0,3,-73.97582176,40.6846198,1.661458333
0,0,3,-73.97347438,40.75554119,2.212273012
0,0,3,-73.9568068,40.7742214,1.893314367
0,0,3,-73.95221771,40.80774228,1.523972603
0,0,3,-73.92523797,40.75114932,1.730496454
0,0,3,-73.86832505,40.77111806,1.726269316
0,0,3,-73.78441131,40.64685399,1.847826087
0,0,3,1.35E-10,-3.41E-11,1.638497653
0,0,4,-76.77475078,38.85629039,1
0,0,4,-74.00954361,40.71355595,1.953187251
0,0,4,-73.99786276,40.73591363,2.377593361
0,0,4,-73.99172121,40.74821684,2.478887233
0,0,4,-73.9870957,40.72480062,2.580943571
0,0,4,-73.98612674,40.76337001,2.464105157
0,0,4,-73.97610495,40.78486439,1.751304348
0,0,4,-73.97582176,40.6846198,1.691823899
0,0,4,-73.97347438,40.75554119,2.33622449
0,0,4,-73.9568068,40.7742214,1.969866071
0,0,4,-73.95221771,40.80774228,1.753926702
0,0,4,-73.92523797,40.75114932,1.67961165
0,0,4,-73.86832505,40.77111806,1.772823779
0,0,4,-73.78441131,40.64685399,1.980263158
0,0,4,1.35E-10,-3.41E-11,1.549019608
0,0,5,-74.00954361,40.71355595,2.124656279
0,0,5,-73.99786276,40.73591363,2.620821394
0,0,5,-73.99172121,40.74821684,2.588748788
0,0,5,-73.9870957,40.72480062,2.778809624
0,0,5,-73.98612674,40.76337001,2.504119464
0,0,5,-73.97610495,40.78486439,1.96969697
0,0,5,-73.97582176,40.6846198,1.845295056
0,0,5,-73.97347438,40.75554119,2.419319429
0,0,5,-73.9568068,40.7742214,2.067406143
0,0,5,-73.95221771,40.80774228,1.751054852
0,0,5,-73.92523797,40.75114932,1.755458515
0,0,5,-73.86832505,40.77111806,1.875
0,0,5,-73.78441131,40.64685399,1.799097065
0,0,5,1.35E-10,-3.41E-11,1.714814815
0,0,6,-76.77475078,38.85629039,2
0,0,6,-74.00954361,40.71355595,2.219068413
0,0,6,-73.99786276,40.73591363,2.775739423
0,0,6,-73.99172121,40.74821684,2.758979885
0,0,6,-73.9870957,40.72480062,3.011114743
0,0,6,-73.98612674,40.76337001,2.642690513
0,0,6,-73.97610495,40.78486439,2.014492754
0,0,6,-73.97582176,40.6846198,1.973244147
0,0,6,-73.97347438,40.75554119,2.50472103
0,0,6,-73.9568068,40.7742214,2.113842173
0,0,6,-73.95221771,40.80774228,1.75975039
0,0,6,-73.92523797,40.75114932,1.818421053
0,0,6,-73.86832505,40.77111806,1.700315457
0,0,6,-73.78441131,40.64685399,1.918414918
0,0,6,-70.67643029,38.7679239,1
0,0,6,1.35E-10,-3.41E-11,1.668571429
0,1,0,-74.00954361,40.71355595,1.76
0,1,0,-73.99786276,40.73591363,2.126899696
0,1,0,-73.99172121,40.74821684,2.038325053
0,1,0,-73.9870957,40.72480062,1.964678179
0,1,0,-73.98612674,40.76337001,2.06
0,1,0,-73.97610495,40.78486439,1.686486486
0,1,0,-73.97582176,40.6846198,1.713541667
0,1,0,-73.97347438,40.75554119,1.856516977
0,1,0,-73.9568068,40.7742214,1.671077505
0,1,0,-73.95221771,40.80774228,1.742346939
0,1,0,-73.92523797,40.75114932,1.747474747
0,1,0,-73.86832505,40.77111806,1.808510638
0,1,0,-73.78441131,40.64685399,1.876832845
0,1,0,1.35E-10,-3.41E-11,1.587837838
0,1,1,-74.00954361,40.71355595,1.835073069
0,1,1,-73.99786276,40.73591363,2.026966292
0,1,1,-73.99172121,40.74821684,1.973444613
0,1,1,-73.9870957,40.72480062,1.931746032
0,1,1,-73.98612674,40.76337001,2.066666667
0,1,1,-73.97610495,40.78486439,1.674094708
0,1,1,-73.97582176,40.6846198,1.779816514
0,1,1,-73.97347438,40.75554119,1.980392157
0,1,1,-73.9568068,40.7742214,1.709459459
0,1,1,-73.95221771,40.80774228,1.623853211
0,1,1,-73.92523797,40.75114932,1.619631902
0,1,1,-73.86832505,40.77111806,1.800724638
0,1,1,-73.78441131,40.64685399,1.738721805
0,1,1,1.35E-10,-3.41E-11,1.563380282
0,1,2,-74.00954361,40.71355595,1.883969466
0,1,2,-73.99786276,40.73591363,2.055514434
0,1,2,-73.99172121,40.74821684,2.034510433
0,1,2,-73.9870957,40.72480062,2.144215531
0,1,2,-73.98612674,40.76337001,2.186153846
0,1,2,-73.97610495,40.78486439,1.779661017
0,1,2,-73.97582176,40.6846198,1.519031142
0,1,2,-73.97347438,40.75554119,2.09410802
0,1,2,-73.9568068,40.7742214,1.814176245
0,1,2,-73.95221771,40.80774228,1.624087591
0,1,2,-73.92523797,40.75114932,1.580152672
0,1,2,-73.86832505,40.77111806,1.915254237
0,1,2,-73.78441131,40.64685399,1.821958457
0,1,2,-70.67643029,38.7679239,1
0,1,2,1.35E-10,-3.41E-11,1.547770701
0,1,3,-74.00954361,40.71355595,1.759784076
0,1,3,-73.99786276,40.73591363,2.131048387
0,1,3,-73.99172121,40.74821684,2.197658402
0,1,3,-73.9870957,40.72480062,2.22128488
0,1,3,-73.98612674,40.76337001,2.217475728
0,1,3,-73.97610495,40.78486439,1.774011299
0,1,3,-73.97582176,40.6846198,1.845730028
0,1,3,-73.97347438,40.75554119,2.094604064
0,1,3,-73.9568068,40.7742214,1.779242175
0,1,3,-73.95221771,40.80774228,1.816176471
0,1,3,-73.92523797,40.75114932,1.49137931
0,1,3,-73.86832505,40.77111806,1.669590643
0,1,3,-73.78441131,40.64685399,1.985250737
0,1,3,1.35E-10,-3.41E-11,1.567073171
0,1,4,-74.00954361,40.71355595,2.047085202
0,1,4,-73.99786276,40.73591363,2.447856008
0,1,4,-73.99172121,40.74821684,2.385462555
0,1,4,-73.9870957,40.72480062,2.517796197
0,1,4,-73.98612674,40.76337001,2.303959844
0,1,4,-73.97610495,40.78486439,1.728744939
0,1,4,-73.97582176,40.6846198,1.646191646
0,1,4,-73.97347438,40.75554119,2.318464145
0,1,4,-73.9568068,40.7742214,1.769230769
0,1,4,-73.95221771,40.80774228,1.75331565
0,1,4,-73.92523797,40.75114932,1.712643678
0,1,4,-73.86832505,40.77111806,1.834422658
0,1,4,-73.78441131,40.64685399,1.916129032
0,1,4,1.35E-10,-3.41E-11,1.536363636
0,1,5,-74.00954361,40.71355595,2.068773234
0,1,5,-73.99786276,40.73591363,2.640325671
0,1,5,-73.99172121,40.74821684,2.542944785
0,1,5,-73.9870957,40.72480062,2.896323833
0,1,5,-73.98612674,40.76337001,2.359700695
0,1,5,-73.97610495,40.78486439,1.903693931
0,1,5,-73.97582176,40.6846198,1.893895349
0,1,5,-73.97347438,40.75554119,2.369923161
0,1,5,-73.9568068,40.7742214,1.995606327
0,1,5,-73.95221771,40.80774228,1.76309795
0,1,5,-73.92523797,40.75114932,1.656779661
0,1,5,-73.86832505,40.77111806,1.965838509
0,1,5,-73.78441131,40.64685399,1.853904282
0,1,5,1.35E-10,-3.41E-11,1.826714801
0,1,6,-74.00954361,40.71355595,2.103047896
0,1,6,-73.99786276,40.73591363,2.711053412
0,1,6,-73.99172121,40.74821684,2.607511046
0,1,6,-73.9870957,40.72480062,3.050612508
0,1,6,-73.98612674,40.76337001,2.634185304
0,1,6,-73.97610495,40.78486439,1.960882648
0,1,6,-73.97582176,40.6846198,1.991140642
0,1,6,-73.97347438,40.75554119,2.423005566
0,1,6,-73.9568068,40.7742214,2.167522465
0,1,6,-73.95221771,40.80774228,1.773675762
0,1,6,-73.92523797,40.75114932,1.84729064
0,1,6,-73.86832505,40.77111806,1.979919679
0,1,6,-73.78441131,40.64685399,1.908602151
0,1,6,1.35E-10,-3.41E-11,1.565445026
0,2,0,-74.00954361,40.71355595,1.817934783
0,2,0,-73.99786276,40.73591363,1.95379538
0,2,0,-73.99172121,40.74821684,1.909744409
0,2,0,-73.9870957,40.72480062,2.079058032
0,2,0,-73.98612674,40.76337001,1.914141414
0,2,0,-73.97610495,40.78486439,1.683473389
0,2,0,-73.97582176,40.6846198,1.778461538
0,2,0,-73.97347438,40.75554119,1.723951286
0,2,0,-73.9568068,40.7742214,1.669546436
0,2,0,-73.95221771,40.80774228,1.698895028
0,2,0,-73.92523797,40.75114932,1.549763033
0,2,0,-73.86832505,40.77111806,1.73871734
0,2,0,-73.78441131,40.64685399,1.882882883
0,2,0,-65.80625343,40.75233126,1
0,2,0,1.35E-10,-3.41E-11,1.649635037
0,2,1,-74.00954361,40.71355595,1.889145497
0,2,1,-73.99786276,40.73591363,2.001682086
0,2,1,-73.99172121,40.74821684,1.961005199
0,2,1,-73.9870957,40.72480062,1.977481234
0,2,1,-73.98612674,40.76337001,1.933864542
0,2,1,-73.97610495,40.78486439,1.683168317
0,2,1,-73.97582176,40.6846198,1.59566787
0,2,1,-73.97347438,40.75554119,1.842105263
0,2,1,-73.9568068,40.7742214,1.853763441
0,2,1,-73.95221771,40.80774228,1.665441176
0,2,1,-73.92523797,40.75114932,1.657458564
0,2,1,-73.86832505,40.77111806,1.892857143
0,2,1,-73.78441131,40.64685399,1.731591449
0,2,1,-65.80625343,40.75233126,6
0,2,1,1.35E-10,-3.41E-11,1.525
0,2,2,-74.00954361,40.71355595,1.744680851
0,2,2,-73.99786276,40.73591363,2.039232781
0,2,2,-73.99172121,40.74821684,1.987758945
0,2,2,-73.9870957,40.72480062,2.106122449
0,2,2,-73.98612674,40.76337001,2.128844555
0,2,2,-73.97610495,40.78486439,1.741312741
0,2,2,-73.97582176,40.6846198,1.695167286
0,2,2,-73.97347438,40.75554119,1.919659735
0,2,2,-73.9568068,40.7742214,1.802690583
0,2,2,-73.95221771,40.80774228,1.630136986
0,2,2,-73.92523797,40.75114932,1.580246914
0,2,2,-73.86832505,40.77111806,1.653061224
0,2,2,-73.78441131,40.64685399,1.796992481
0,2,2,-70.67643029,38.7679239,2
0,2,2,1.35E-10,-3.41E-11,1.484615385
0,2,3,-74.00954361,40.71355595,1.789473684
0,2,3,-73.99786276,40.73591363,2.127723516
0,2,3,-73.99172121,40.74821684,2.019966722
0,2,3,-73.9870957,40.72480062,2.120498615
0,2,3,-73.98612674,40.76337001,2.085772634
0,2,3,-73.97610495,40.78486439,1.679738562
0,2,3,-73.97582176,40.6846198,1.559006211
0,2,3,-73.97347438,40.75554119,1.973131822
0,2,3,-73.9568068,40.7742214,1.762962963
0,2,3,-73.95221771,40.80774228,1.755274262
0,2,3,-73.92523797,40.75114932,1.748148148
0,2,3,-73.86832505,40.77111806,1.937062937
0,2,3,-73.78441131,40.64685399,1.842307692
0,2,3,1.35E-10,-3.41E-11,1.681818182
0,2,4,-74.00954361,40.71355595,1.931279621
0,2,4,-73.99786276,40.73591363,2.345212766
0,2,4,-73.99172121,40.74821684,2.212014134
0,2,4,-73.9870957,40.72480062,2.411205603
0,2,4,-73.98612674,40.76337001,2.247455471
0,2,4,-73.97610495,40.78486439,1.706989247
0,2,4,-73.97582176,40.6846198,1.691256831
0,2,4,-73.97347438,40.75554119,2.146164021
0,2,4,-73.9568068,40.7742214,1.839393939
0,2,4,-73.95221771,40.80774228,1.761329305
0,2,4,-73.92523797,40.75114932,1.656084656
0,2,4,-73.86832505,40.77111806,1.848101266
0,2,4,-73.78441131,40.64685399,1.758064516
0,2,4,1.35E-10,-3.41E-11,1.607929515
0,2,5,-74.00954361,40.71355595,2.031187123
0,2,5,-73.99786276,40.73591363,2.624705328
0,2,5,-73.99172121,40.74821684,2.531559729
0,2,5,-73.9870957,40.72480062,2.95210329
0,2,5,-73.98612674,40.76337001,2.38079096
0,2,5,-73.97610495,40.78486439,1.774350649
0,2,5,-73.97582176,40.6846198,1.880382775
0,2,5,-73.97347438,40.75554119,2.226710098
0,2,5,-73.9568068,40.7742214,1.96483971
0,2,5,-73.95221771,40.80774228,1.708245243
0,2,5,-73.92523797,40.75114932,1.93385214
0,2,5,-73.86832505,40.77111806,1.669950739
0,2,5,-73.78441131,40.64685399,1.754966887
0,2,5,1.35E-10,-3.41E-11,1.683823529
0,2,6,-76.77475078,38.85629039,1
0,2,6,-74.00954361,40.71355595,2.084040093
0,2,6,-73.99786276,40.73591363,2.772203642
0,2,6,-73.99172121,40.74821684,2.624806202
0,2,6,-73.9870957,40.72480062,3.096950241
0,2,6,-73.98612674,40.76337001,2.614013267
0,2,6,-73.97610495,40.78486439,1.819724284
0,2,6,-73.97582176,40.6846198,1.989807475
0,2,6,-73.97347438,40.75554119,2.388417374
0,2,6,-73.9568068,40.7742214,2.092352092
0,2,6,-73.95221771,40.80774228,1.759786477
0,2,6,-73.92523797,40.75114932,1.883838384
0,2,6,-73.86832505,40.77111806,1.720430108
0,2,6,-73.78441131,40.64685399,1.858433735
0,2,6,-70.67643029,38.7679239,1
0,2,6,1.35E-10,-3.41E-11,1.643086817
0,3,0,-74.00954361,40.71355595,1.787878788
0,3,0,-73.99786276,40.73591363,1.961373391
0,3,0,-73.99172121,40.74821684,1.951107011
0,3,0,-73.9870957,40.72480062,2.076106195
0,3,0,-73.98612674,40.76337001,1.86489058
0,3,0,-73.97610495,40.78486439,1.681672026
0,3,0,-73.97582176,40.6846198,1.724907063
0,3,0,-73.97347438,40.75554119,1.815
0,3,0,-73.9568068,40.7742214,1.725925926
0,3,0,-73.95221771,40.80774228,1.582802548
0,3,0,-73.92523797,40.75114932,1.732323232
0,3,0,-73.86832505,40.77111806,1.737068966
0,3,0,-73.78441131,40.64685399,1.891041162
0,3,0,1.35E-10,-3.41E-11,1.523809524
0,3,1,-74.00954361,40.71355595,1.64690027
0,3,1,-73.99786276,40.73591363,1.892147588
0,3,1,-73.99172121,40.74821684,1.879120879
0,3,1,-73.9870957,40.72480062,1.91255814
0,3,1,-73.98612674,40.76337001,1.894557823
0,3,1,-73.97610495,40.78486439,1.822463768
0,3,1,-73.97582176,40.6846198,1.55465587
0,3,1,-73.97347438,40.75554119,1.768306011
0,3,1,-73.9568068,40.7742214,1.572093023
0,3,1,-73.95221771,40.80774228,1.727969349
0,3,1,-73.92523797,40.75114932,1.503144654
0,3,1,-73.86832505,40.77111806,1.903361345
0,3,1,-73.78441131,40.64685399,1.913140312
0,3,1,1.35E-10,-3.41E-11,1.359223301
0,3,2,-74.00954361,40.71355595,1.795719844
0,3,2,-73.99786276,40.73591363,1.990732159
0,3,2,-73.99172121,40.74821684,1.844097996
0,3,2,-73.9870957,40.72480062,1.927643785
0,3,2,-73.98612674,40.76337001,1.991549296
0,3,2,-73.97610495,40.78486439,1.817120623
0,3,2,-73.97582176,40.6846198,1.783185841
0,3,2,-73.97347438,40.75554119,1.94390507
0,3,2,-73.9568068,40.7742214,1.739837398
0,3,2,-73.95221771,40.80774228,1.627906977
0,3,2,-73.92523797,40.75114932,1.675496689
0,3,2,-73.86832505,40.77111806,2.413793103
0,3,2,-73.78441131,40.64685399,1.710280374
0,3,2,1.35E-10,-3.41E-11,1.56
0,3,3,-74.00954361,40.71355595,1.773234201
0,3,3,-73.99786276,40.73591363,2.115930599
0,3,3,-73.99172121,40.74821684,1.963606286
0,3,3,-73.9870957,40.72480062,2.15451664
0,3,3,-73.98612674,40.76337001,2.038004751
0,3,3,-73.97610495,40.78486439,1.68359375
0,3,3,-73.97582176,40.6846198,1.579166667
0,3,3,-73.97347438,40.75554119,1.99047619
0,3,3,-73.9568068,40.7742214,1.720982143
0,3,3,-73.95221771,40.80774228,1.823045267
0,3,3,-73.92523797,40.75114932,1.573170732
0,3,3,-73.86832505,40.77111806,1.481132075
0,3,3,-73.78441131,40.64685399,1.688311688
0,3,3,1.35E-10,-3.41E-11,1.720588235
0,3,4,-74.00954361,40.71355595,1.856568365
0,3,4,-73.99786276,40.73591363,2.383277217
0,3,4,-73.99172121,40.74821684,2.192546584
0,3,4,-73.9870957,40.72480062,2.406587751
0,3,4,-73.98612674,40.76337001,2.195741758
0,3,4,-73.97610495,40.78486439,1.680216802
0,3,4,-73.97582176,40.6846198,1.674603175
0,3,4,-73.97347438,40.75554119,2.068100358
0,3,4,-73.9568068,40.7742214,1.778162912
0,3,4,-73.95221771,40.80774228,1.71197411
0,3,4,-73.92523797,40.75114932,1.75739645
0,3,4,-73.86832505,40.77111806,1.882352941
0,3,4,-73.78441131,40.64685399,1.772727273
0,3,4,1.35E-10,-3.41E-11,1.540669856
0,3,5,-74.00954361,40.71355595,2.011603376
0,3,5,-73.99786276,40.73591363,2.648444863
0,3,5,-73.99172121,40.74821684,2.474264706
0,3,5,-73.9870957,40.72480062,2.928136419
0,3,5,-73.98612674,40.76337001,2.394441159
0,3,5,-73.97610495,40.78486439,1.83974359
0,3,5,-73.97582176,40.6846198,1.827856025
0,3,5,-73.97347438,40.75554119,2.141120864
0,3,5,-73.9568068,40.7742214,1.914702581
0,3,5,-73.95221771,40.80774228,1.722863741
0,3,5,-73.92523797,40.75114932,1.785714286
0,3,5,-73.86832505,40.77111806,1.683615819
0,3,5,-73.78441131,40.64685399,1.751612903
0,3,5,1.35E-10,-3.41E-11,1.732217573
0,3,6,-74.00954361,40.71355595,2.09805579
0,3,6,-73.99786276,40.73591363,2.785060417
0,3,6,-73.99172121,40.74821684,2.620320856
0,3,6,-73.9870957,40.72480062,3.193253468
0,3,6,-73.98612674,40.76337001,2.392317652
0,3,6,-73.97610495,40.78486439,1.898929845
0,3,6,-73.97582176,40.6846198,1.890728477
0,3,6,-73.97347438,40.75554119,2.209437964
0,3,6,-73.9568068,40.7742214,1.966187659
0,3,6,-73.95221771,40.80774228,1.703773585
0,3,6,-73.92523797,40.75114932,1.830769231
0,3,6,-73.86832505,40.77111806,1.762237762
0,3,6,-73.78441131,40.64685399,1.964285714
0,3,6,-70.67643029,38.7679239,1
0,3,6,1.35E-10,-3.41E-11,1.565068493
1,0,0,-74.00954361,40.71355595,1.721712538
1,0,0,-73.99786276,40.73591363,2.029906542
1,0,0,-73.99172121,40.74821684,1.925555556
1,0,0,-73.9870957,40.72480062,1.999022483
1,0,0,-73.98612674,40.76337001,1.848871443
1,0,0,-73.97610495,40.78486439,1.543165468
1,0,0,-73.97582176,40.6846198,1.638059701
1,0,0,-73.97347438,40.75554119,1.7488
1,0,0,-73.9568068,40.7742214,1.635135135
1,0,0,-73.95221771,40.80774228,1.773770492
1,0,0,-73.92523797,40.75114932,1.969230769
1,0,0,-73.86832505,40.77111806,1.665024631
1,0,0,-73.78441131,40.64685399,1.863861386
1,0,0,1.35E-10,-3.41E-11,1.567307692
1,0,1,-74.00954361,40.71355595,1.769461078
1,0,1,-73.99786276,40.73591363,1.756923077
1,0,1,-73.99172121,40.74821684,1.819868996
1,0,1,-73.9870957,40.72480062,1.929772502
1,0,1,-73.98612674,40.76337001,1.880434783
1,0,1,-73.97610495,40.78486439,1.658227848
1,0,1,-73.97582176,40.6846198,1.822580645
1,0,1,-73.97347438,40.75554119,1.769433465
1,0,1,-73.9568068,40.7742214,1.54
1,0,1,-73.95221771,40.80774228,1.602230483
1,0,1,-73.92523797,40.75114932,1.366906475
1,0,1,-73.86832505,40.77111806,1.792951542
1,0,1,-73.78441131,40.64685399,1.796437659
1,0,1,1.35E-10,-3.41E-11,1.447058824
1,0,2,-74.00954361,40.71355595,1.722222222
1,0,2,-73.99786276,40.73591363,2.086172345
1,0,2,-73.99172121,40.74821684,1.796014068
1,0,2,-73.9870957,40.72480062,1.995054402
1,0,2,-73.98612674,40.76337001,1.853633572
1,0,2,-73.97610495,40.78486439,1.615720524
1,0,2,-73.97582176,40.6846198,1.747663551
1,0,2,-73.97347438,40.75554119,1.81300813
1,0,2,-73.9568068,40.7742214,1.666666667
1,0,2,-73.95221771,40.80774228,1.719387755
1,0,2,-73.92523797,40.75114932,1.773722628
1,0,2,-73.86832505,40.77111806,1.837209302
1,0,2,-73.78441131,40.64685399,1.73245614
1,0,2,1.35E-10,-3.41E-11,1.386363636
1,0,3,-74.00954361,40.71355595,1.719665272
1,0,3,-73.99786276,40.73591363,1.975298126
1,0,3,-73.99172121,40.74821684,2.001850139
1,0,3,-73.9870957,40.72480062,2.110843373
1,0,3,-73.98612674,40.76337001,1.930944056
1,0,3,-73.97610495,40.78486439,1.704
1,0,3,-73.97582176,40.6846198,1.770731707
1,0,3,-73.97347438,40.75554119,1.891038697
1,0,3,-73.9568068,40.7742214,1.822916667
1,0,3,-73.95221771,40.80774228,1.720379147
1,0,3,-73.92523797,40.75114932,1.614814815
1,0,3,-73.86832505,40.77111806,1.695121951
1,0,3,-73.78441131,40.64685399,1.659259259
1,0,3,1.35E-10,-3.41E-11,1.594594595
1,0,4,-74.00954361,40.71355595,1.81938326
1,0,4,-73.99786276,40.73591363,2.26002291
1,0,4,-73.99172121,40.74821684,2.153896529
1,0,4,-73.9870957,40.72480062,2.327173913
1,0,4,-73.98612674,40.76337001,2.145390071
1,0,4,-73.97610495,40.78486439,1.774774775
1,0,4,-73.97582176,40.6846198,1.838709677
1,0,4,-73.97347438,40.75554119,2.093473006
1,0,4,-73.9568068,40.7742214,1.814595661
1,0,4,-73.95221771,40.80774228,1.5875
1,0,4,-73.92523797,40.75114932,1.727272727
1,0,4,-73.86832505,40.77111806,1.805084746
1,0,4,-73.78441131,40.64685399,1.848484848
1,0,4,1.35E-10,-3.41E-11,1.566473988
1,0,5,-74.00954361,40.71355595,1.96969697
1,0,5,-73.99786276,40.73591363,2.593283582
1,0,5,-73.99172121,40.74821684,2.496763754
1,0,5,-73.9870957,40.72480062,3.045379538
1,0,5,-73.98612674,40.76337001,2.251541307
1,0,5,-73.97610495,40.78486439,1.88267148
1,0,5,-73.97582176,40.6846198,1.778145695
1,0,5,-73.97347438,40.75554119,2.129963899
1,0,5,-73.9568068,40.7742214,1.955555556
1,0,5,-73.95221771,40.80774228,1.748826291
1,0,5,-73.92523797,40.75114932,1.75177305
1,0,5,-73.86832505,40.77111806,1.681034483
1,0,5,-73.78441131,40.64685399,1.754385965
1,0,5,1.35E-10,-3.41E-11,1.75502008
1,0,6,-76.77475078,38.85629039,1
1,0,6,-74.00954361,40.71355595,2.061787072
1,0,6,-73.99786276,40.73591363,2.683333333
1,0,6,-73.99172121,40.74821684,2.558414171
1,0,6,-73.9870957,40.72480062,3.183129508
1,0,6,-73.98612674,40.76337001,2.44384058
1,0,6,-73.97610495,40.78486439,1.865714286
1,0,6,-73.97582176,40.6846198,1.925
1,0,6,-73.97347438,40.75554119,2.190878378
1,0,6,-73.9568068,40.7742214,1.980573543
1,0,6,-73.95221771,40.80774228,1.792418773
1,0,6,-73.92523797,40.75114932,1.81498829
1,0,6,-73.86832505,40.77111806,1.802469136
1,0,6,-73.78441131,40.64685399,1.872727273
1,0,6,1.35E-10,-3.41E-11,1.689542484
1,1,0,-74.00954361,40.71355595,1.584033613
1,1,0,-73.99786276,40.73591363,1.869179601
1,1,0,-73.99172121,40.74821684,1.935275081
1,1,0,-73.9870957,40.72480062,1.959445037
1,1,0,-73.98612674,40.76337001,1.967567568
1,1,0,-73.97610495,40.78486439,1.712446352
1,1,0,-73.97582176,40.6846198,1.569620253
1,1,0,-73.97347438,40.75554119,1.779632721
1,1,0,-73.9568068,40.7742214,1.689440994
1,1,0,-73.95221771,40.80774228,1.694545455
1,1,0,-73.92523797,40.75114932,1.633333333
1,1,0,-73.86832505,40.77111806,1.601398601
1,1,0,-73.78441131,40.64685399,1.918205805
1,1,0,1.35E-10,-3.41E-11,1.653846154
1,1,1,-74.00954361,40.71355595,1.829931973
1,1,1,-73.99786276,40.73591363,1.840386941
1,1,1,-73.99172121,40.74821684,1.860025221
1,1,1,-73.9870957,40.72480062,1.972222222
1,1,1,-73.98612674,40.76337001,1.827790974
1,1,1,-73.97610495,40.78486439,1.471502591
1,1,1,-73.97582176,40.6846198,1.62254902
1,1,1,-73.97347438,40.75554119,1.717557252
1,1,1,-73.9568068,40.7742214,1.72265625
1,1,1,-73.95221771,40.80774228,1.601769912
1,1,1,-73.92523797,40.75114932,1.55033557
1,1,1,-73.86832505,40.77111806,1.564705882
1,1,1,-73.78441131,40.64685399,1.62369338
1,1,1,1.35E-10,-3.41E-11,1.228915663
1,1,2,-74.00954361,40.71355595,1.721621622
1,1,2,-73.99786276,40.73591363,1.930703625
1,1,2,-73.99172121,40.74821684,1.901534527
1,1,2,-73.9870957,40.72480062,2.113924051
1,1,2,-73.98612674,40.76337001,1.838951311
1,1,2,-73.97610495,40.78486439,1.668639053
1,1,2,-73.97582176,40.6846198,1.605263158
1,1,2,-73.97347438,40.75554119,1.918918919
1,1,2,-73.9568068,40.7742214,1.719178082
1,1,2,-73.95221771,40.80774228,1.729885057
1,1,2,-73.92523797,40.75114932,1.93442623
1,1,2,-73.86832505,40.77111806,1.786885246
1,1,2,-73.78441131,40.64685399,1.827160494
1,1,2,1.35E-10,-3.41E-11,2.023809524
1,1,3,-74.00954361,40.71355595,1.741071429
1,1,3,-73.99786276,40.73591363,2.00463392
1,1,3,-73.99172121,40.74821684,1.905154639
1,1,3,-73.9870957,40.72480062,1.995283019
1,1,3,-73.98612674,40.76337001,1.928421053
1,1,3,-73.97610495,40.78486439,1.636363636
1,1,3,-73.97582176,40.6846198,1.658291457
1,1,3,-73.97347438,40.75554119,1.810449575
1,1,3,-73.9568068,40.7742214,1.728476821
1,1,3,-73.95221771,40.80774228,1.711229947
1,1,3,-73.92523797,40.75114932,1.396341463
1,1,3,-73.86832505,40.77111806,1.5
1,1,3,-73.78441131,40.64685399,1.724637681
1,1,3,1.35E-10,-3.41E-11,1.510204082
